Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
9.003344,53176,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501672000002145,3.004873999998381,5.998470000005909,44.66666666666666,0.3332095274822332,14.88335889420642,0,1,1,0,0,0,1,outbound,0,0
1e-06,58941,8080,HTTP,"PSH,ACK",1,456,456.0,0.0,456,456,3.503647949835461,3.503647949835461,3.503647949835461,0.0,0.0,0.0,456.0,1000000.0,456000000.0,0,2,0,1,0,1,1,outbound,1,1
8.991327,56088,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.495663500158116,2.9924679999239743,5.998859000392258,44.66666666666666,0.3336548654052955,14.903250654769868,0,1,1,0,0,0,1,outbound,0,0
8.994484,49387,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497241999983089,2.9960960000171326,5.9983879999490455,44.66666666666666,0.3335377549173471,14.898019719641503,0,1,1,0,0,0,1,outbound,0,0
9.000355,55650,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.5001774999836925,3.002327999973204,5.998026999994181,44.66666666666666,0.3333201857037861,14.888301628102443,0,1,1,0,0,0,1,outbound,0,0
8.994922,56547,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497460999991745,2.996110999956727,5.9988110000267625,44.66666666666666,0.3335215135828859,14.897294273368908,0,1,1,0,0,0,1,outbound,0,0
1e-06,52352,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.521932261005391,3.521932261005391,3.521932261005391,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
9.000013,57996,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.5000064999985625,3.001076999993529,5.998936000003596,44.66666666666666,0.3333328518525473,14.888867382747115,0,1,1,0,0,0,1,outbound,0,0
1e-06,51585,8080,HTTP,"PSH,ACK",1,456,456.0,0.0,456,456,3.51815408426978,3.51815408426978,3.51815408426978,0.0,0.0,0.0,456.0,1000000.0,456000000.0,0,2,0,1,0,1,1,outbound,1,1
9.003181,62772,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501590499989106,2.995083999994677,6.008096999983536,44.66666666666666,0.3332155601447977,14.8836283531343,0,1,1,0,0,0,1,outbound,0,0
9.002502,49758,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501251000000593,3.003882000000885,5.998620000000301,44.66666666666666,0.3332406924208403,14.884750928130869,0,1,1,0,0,0,1,outbound,0,0
9.013407,55008,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.506703499995638,3.00500999999349,6.008396999997785,44.66666666666666,0.3328375163797662,14.866742398296225,0,1,1,0,0,0,1,outbound,0,0
8.999688,56476,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499844000005396,3.001136000006227,5.998552000004565,44.66666666666666,0.3333448892894953,14.889405054930792,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,56133,DATA-TEXT-LINES,"PSH,ACK",1,771,771.0,0.0,771,771,3.2840534440922315,3.2840534440922315,3.2840534440922315,0.0,0.0,0.0,771.0,1000000.0,771000000.0,0,2,0,1,0,0,0,outbound,1,1
9.005439,58779,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502719500014791,3.006853000028059,5.998586000001524,44.66666666666666,0.3331320105549546,14.879896471454638,0,1,1,0,0,0,1,outbound,0,0
8.993595,49618,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.496797500003595,2.9956640000164043,5.9979309999907855,44.66666666666666,0.3335707244989351,14.899492360952436,0,1,1,0,0,0,1,outbound,0,0
9.003131,50142,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501565499987919,3.0048160000005737,5.998314999975264,44.66666666666666,0.333217410698567,14.883711011202658,0,1,1,0,0,0,1,outbound,0,0
1e-06,52514,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.5242239998996974,3.5242239998996974,3.5242239998996974,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
8.994195,55593,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497097500003292,2.995986000008997,5.998208999997587,44.66666666666666,0.3335484720978364,14.898498420370029,0,1,1,0,0,0,1,outbound,0,0
8.999164,61822,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.49958199984394,3.001130999997258,5.998032999690622,44.66666666666666,0.3333642991726787,14.890272029712982,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,51705,HTTP,"PSH,ACK",1,173,173.0,0.0,173,173,3.343286896934937,3.343286896934937,3.343286896934937,0.0,0.0,0.0,173.0,1000000.0,173000000.0,0,2,0,1,0,1,0,outbound,1,1
0.007753,80,49888,TCP,"FIN,SYN,ACK",4,140,35.0,1.7320508075688772,34,38,0.0,0.0,0.0,0.0025843333375329,0.0004560000961646,0.0066559999249875,35.0,515.9293176834774,18057.526118921705,0,3,1,1,1,0,0,outbound,1,0
8.993515,50274,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.496757500000967,2.995371000000887,5.998144000001048,44.66666666666666,0.3335736917100822,14.89962489638367,0,1,1,0,0,0,1,outbound,0,0
8.994872,64941,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497436000034213,2.995779999997467,5.999092000070959,44.66666666666666,0.3335233675365252,14.897377083298126,0,1,1,0,0,0,1,outbound,0,0
9.004622,52812,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502311000000191,2.995759999997972,6.008862000002409,44.66666666666666,0.3331622360161259,14.881246542053626,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,60558,DATA-TEXT-LINES,"PSH,ACK",1,752,752.0,0.0,752,752,3.2726072722660065,3.2726072722660065,3.2726072722660065,0.0,0.0,0.0,752.0,1000000.0,752000000.0,0,2,0,1,0,0,0,outbound,1,1
1e-06,8080,50975,DATA-TEXT-LINES,"PSH,ACK",1,352,352.0,0.0,352,352,3.504180002711552,3.504180002711552,3.504180002711552,0.0,0.0,0.0,352.0,1000000.0,352000000.0,0,2,0,1,0,0,0,outbound,1,1
8.995827,61546,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497913500061259,2.9974599997513,5.998367000371218,44.66666666666666,0.3334879605843909,14.895795572769462,0,1,1,0,0,0,1,outbound,0,0
9.003845,53708,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501922499999637,3.0049500000022817,5.998894999996992,44.66666666666666,0.333190986739554,14.882530741033412,0,1,1,0,0,0,1,outbound,0,0
9.00542,55131,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502710000000661,3.006951000003028,5.998468999998295,44.66666666666666,0.3331327134103684,14.879927865663122,0,1,1,0,0,0,1,outbound,0,0
9.005934,53988,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502967000007629,3.0074709998443723,5.998463000170887,44.66666666666666,0.3331137003668914,14.879078616387815,0,1,1,0,0,0,1,outbound,0,0
8.995601,56042,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497800499899313,2.9963969998061657,5.99920399999246,44.66666666666666,0.3334963389327739,14.8961698056639,0,1,1,0,0,0,1,outbound,0,0
8.999813,62013,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499906500001089,3.001488000008976,5.998324999993201,44.66666666666666,0.3333402594031676,14.889198253341489,0,1,1,0,0,0,1,outbound,0,0
9.00299,62713,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50149500000407,3.0045790000003763,5.998411000007764,44.66666666666666,0.3332226293709089,14.8839441119006,0,1,1,0,0,0,1,outbound,0,0
9.009616,49164,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.504807999999997,3.001115999999996,6.008499999999998,44.66666666666666,0.3329775653035601,14.872997916892352,0,1,1,0,0,0,1,outbound,0,0
8.997611,52914,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498805500013987,2.999277000024449,5.998334000003524,44.66666666666666,0.3334218383079687,14.892842111089267,0,1,1,0,0,0,1,outbound,0,0
8.999247,63047,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499623500014423,3.0005330000421964,5.998713999986649,44.66666666666666,0.3333612245557878,14.89013469682519,0,1,1,0,0,0,1,outbound,0,0
9.004569,49272,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502284499999973,3.006008999999949,5.998559999999998,44.66666666666666,0.3331641969760018,14.88133413159475,0,1,1,0,0,0,1,outbound,0,0
9.000387,61440,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500193500003661,3.0016920000198297,5.998694999987492,44.66666666666666,0.3333190006163068,14.888248694195038,0,1,1,0,0,0,1,outbound,0,0
8.996644,62628,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498321999999462,2.998091999994358,5.998552000004565,44.66666666666666,0.3334576759956268,14.894442861137998,0,1,1,0,0,0,1,outbound,0,0
9.000146,54317,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500073000090197,3.002195000182837,5.997950999997556,44.66666666666666,0.3333279260136446,14.888647361942796,0,1,1,0,0,0,1,outbound,0,0
9.002725,59241,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501362500013784,2.994134000036865,6.008590999990702,44.66666666666666,0.3332324379562855,14.884382228714085,0,1,1,0,0,0,1,outbound,0,0
1e-06,56804,8080,TCP,SYN,1,46,46.0,0.0,46,46,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1000000.0,46000000.0,0,1,1,0,0,0,1,outbound,1,1
9.001186,63771,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500593000004301,3.00264799996512,5.998538000043482,44.66666666666666,0.3332894131951056,14.886927122714717,0,1,1,0,0,0,1,outbound,0,0
9.001238,65268,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500618999998551,3.002340999984881,5.998897000012221,44.66666666666666,0.3332874877877909,14.886841121187995,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,52328,DATA-TEXT-LINES,"PSH,ACK",1,752,752.0,0.0,752,752,3.2743765531084,3.2743765531084,3.2743765531084,0.0,0.0,0.0,752.0,1000000.0,752000000.0,0,2,0,1,0,0,0,outbound,1,1
8.997417,63266,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498708500061184,2.998659000266344,5.998757999856025,44.66666666666666,0.3334290274642155,14.89316322673496,0,1,1,0,0,0,1,outbound,0,0
8.997962,50216,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.49898100000064,2.999573999999484,5.998388000001796,44.66666666666666,0.3334088319110483,14.892261158693492,0,1,1,0,0,0,1,outbound,0,0
8.996239,52313,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.49811950000003,2.9972560000023805,5.998982999997679,44.66666666666666,0.3334726878643397,14.895113391273844,0,1,1,0,0,0,1,outbound,0,0
8.997056,57783,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.4985279999964405,2.9982449999661185,5.9988110000267625,44.66666666666666,0.3334424060492676,14.893760803533954,0,1,1,0,0,0,1,outbound,0,0
8.995829,60382,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.4979144998360425,2.9967950000427663,5.999033999629319,44.66666666666666,0.3334878864415942,14.895792261057874,0,1,1,0,0,0,1,outbound,0,0
8.997361,64484,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.4986804999934975,2.9990530000068247,5.99830799998017,44.66666666666666,0.3334311027422374,14.893255922486604,0,1,1,0,0,0,1,outbound,0,0
9.000112,63350,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50005599996075,3.001945999916643,5.998166000004858,44.66666666666666,0.3333291852368059,14.888703607244,0,1,1,0,0,0,1,outbound,0,0
9.00293,61155,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501464999993914,3.0039549999928568,5.998974999994971,44.66666666666666,0.3332248501321236,14.884043305901525,0,1,1,0,0,0,1,outbound,0,0
9.012742,58093,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.506370999995852,3.0040599999920232,6.008681999999681,44.66666666666666,0.3328620746050425,14.867839332358566,0,1,1,0,0,0,1,outbound,0,0
8.998573,55700,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499286500009475,2.999614999978803,5.998958000040148,44.66666666666666,0.3333861935664688,14.891249979302271,0,1,1,0,0,0,1,outbound,0,0
9.002993,64404,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50149650000094,3.004755000001751,5.9982380000001285,44.66666666666666,0.3332225183336252,14.883939152235262,0,1,1,0,0,0,1,outbound,0,0
9.008942,49704,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.504470999999285,3.000176999999894,6.008764999998675,44.66666666666666,0.333002476872423,14.874110633634894,0,1,1,0,0,0,1,outbound,0,0
9.006643,50801,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.503321500029415,3.0077370000071824,5.998906000051647,44.66666666666666,0.3330874777650229,14.877907340171026,0,1,1,0,0,0,1,outbound,0,0
1e-06,49920,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.5217170185006883,3.5217170185006883,3.5217170185006883,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
1e-06,8080,63463,HTTP,"PSH,ACK",1,173,173.0,0.0,173,173,3.3381425643335643,3.3381425643335643,3.3381425643335643,0.0,0.0,0.0,173.0,1000000.0,173000000.0,0,2,0,1,0,1,0,outbound,1,1
9.005751,55520,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502875500002119,3.0066640000004554,5.999087000003783,44.66666666666666,0.3331204693534165,14.879380964452604,0,1,1,0,0,0,1,outbound,0,0
8.99679,52995,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498395000002347,2.99773499998264,5.999055000022054,44.66666666666666,0.3334522646410552,14.894201153967137,0,1,1,0,0,0,1,outbound,0,0
8.994097,59205,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.49704849999398,2.9951249999867287,5.998972000001231,44.66666666666666,0.3335521064538219,14.898660754937378,0,1,1,0,0,0,1,outbound,0,0
9.007224,65161,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50361200000043,3.0087859999912325,5.998438000009628,44.66666666666666,0.3330659923634629,14.876947658901344,0,1,1,0,0,0,1,outbound,0,0
8.999884,60195,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499942000009469,3.001370999991196,5.998513000027742,44.66666666666666,0.3333376296850048,14.889080792596882,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,63859,HTTP,"PSH,ACK",1,173,173.0,0.0,173,173,3.345505609357537,3.345505609357537,3.345505609357537,0.0,0.0,0.0,173.0,1000000.0,173000000.0,0,2,0,1,0,1,0,outbound,1,1
0.626426,52388,80,TCP,"FIN,SYN,PSH,ACK",5,420,84.0,94.11482348705756,34,272,0.6654891093012171,0.0,3.3274455465060853,0.1566064999788068,0.0001649998594075,0.3133570000063628,84.0,7.981788750786205,670.4702550660413,1,4,1,1,1,0,1,outbound,0,0
9.006448,64875,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.503224000000046,3.00827799999388,5.998170000006212,44.66666666666666,0.3330946894935717,14.878229464046202,0,1,1,0,0,0,1,outbound,0,0
8.996546,55790,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498273000004701,2.998332000046503,5.9982139999629,44.66666666666666,0.3334613083732357,14.89460510733786,0,1,1,0,0,0,1,outbound,0,0
9.00911,61548,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.504555000006803,3.000195000000531,6.008915000013076,44.66666666666666,0.3329962671118457,14.873833264329107,0,1,1,0,0,0,1,outbound,0,0
1e-06,53576,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.5079772600226216,3.5079772600226216,3.5079772600226216,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
1e-06,8080,61231,HTTP,"PSH,ACK",1,173,173.0,0.0,173,173,3.3393397460592995,3.3393397460592995,3.3393397460592995,0.0,0.0,0.0,173.0,1000000.0,173000000.0,0,2,0,1,0,1,0,outbound,1,1
9.004411,63723,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502205499913544,2.99561099987477,6.008799999952316,44.66666666666666,0.3331700429933729,14.881595253703992,0,1,1,0,0,0,1,outbound,0,0
9.00481,56493,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502404999999271,3.006045000001905,5.998764999996638,44.66666666666666,0.3331552803446158,14.880935855392838,0,1,1,0,0,0,1,outbound,0,0
8.991966,57918,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.495983000000706,2.993687999958638,5.998278000042774,44.66666666666666,0.3336311547441349,14.90219157857136,0,1,1,0,0,0,1,outbound,0,0
9.001283,63842,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500641499995254,3.002641000028234,5.998641999962274,44.66666666666666,0.333285821587878,14.886766697591886,0,1,1,0,0,0,1,outbound,0,0
9.005855,51334,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502927499997895,3.007067999977153,5.998787000018638,44.66666666666666,0.3331166224639415,14.87920913672272,0,1,1,0,0,0,1,outbound,0,0
9.006039,62967,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.503019499999937,2.996984999976121,6.0090540000237525,44.66666666666666,0.3331098166463636,14.878905143537576,0,1,1,0,0,0,1,outbound,0,0
9.003392,65073,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50169599999208,3.004570999997668,5.998820999986492,44.66666666666666,0.3332077510342768,14.8832795461977,0,1,1,0,0,0,1,outbound,0,0
9.00008,51580,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500040000071749,3.001363000366837,5.998716999776661,44.66666666666666,0.3333303703967075,14.888756544386272,0,1,1,0,0,0,1,outbound,0,0
8.997726,51251,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498862999986159,2.999063999974169,5.9986619999981485,44.66666666666666,0.3334175768410818,14.892651765568322,0,1,1,0,0,0,1,outbound,0,0
8.995248,59930,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497624000010546,2.995914999977685,5.999333000043407,44.66666666666666,0.3335094263104252,14.896754375198991,0,1,1,0,0,0,1,outbound,0,0
9.007572,50244,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.503785999957472,2.998424000106752,6.009147999808192,44.66666666666666,0.3330531246378047,14.876372900488612,0,1,1,0,0,0,1,outbound,0,0
1e-06,52172,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.5126779526837795,3.5126779526837795,3.5126779526837795,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
9.009785,59221,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.504892500001006,3.001416999992216,6.008368000009796,44.66666666666666,0.3329713195153935,14.872718938354245,0,1,1,0,0,0,1,outbound,0,0
